Yelp_Reviews(NYC)
Borough_ID,Borough,Name,Review,Service_name,Type
2,BROOKLYN,Saint Julivert,4.5,Nightlife," Arcades, Lounges, Virtual Reality Centers "
2,BROOKLYN,L’Wren,4.5,Nightlife, Dance Clubs 
2,BROOKLYN,Flatbush Zombie House,4.5,Nightlife, Music Venues 
2,BROOKLYN,YokeyPokey Virtual Reality Club,5,Nightlife," Bars, Sandwiches, Tapas/Small Plates "
2,BROOKLYN,The Rub,3,Nightlife," Lounges, Dance Clubs "
2,BROOKLYN,Depot 52,3.5,Nightlife," Music Venues, Bars "
2,BROOKLYN,Mekelburg’s Domino,4.5,Nightlife," Cocktail Bars, Lounges "
2,BROOKLYN,The Social Butterfly,4.5,Nightlife, Bars 
2,BROOKLYN,C’mon Everybody,5,Nightlife," Performing Arts, Bars "
2,BROOKLYN,Drink,4,Nightlife, Lounges 
2,BROOKLYN,Bar 718,4,Nightlife," Lounges, Cocktail Bars "
2,BROOKLYN,The Illuminati Ball,4.5,Nightlife, Bars 
2,BROOKLYN,Brooklyn Vibes Bar & Lounge,4.5,Nightlife," Sushi Bars, Lounges "
2,BROOKLYN,Rooftop 93,4,Nightlife," Pubs, Music Venues "
2,BROOKLYN,Our Wicked Lady,4.5,Nightlife," Caribbean, Modern European, Lounges "
2,BROOKLYN,Minami Lounge,4,Nightlife, Dive Bars 
2,BROOKLYN,Union Hall,5,Nightlife," Dance Clubs, Bars "
2,BROOKLYN,Dkalabash,3.5,Nightlife," Bars, Music Venues "
2,BROOKLYN,Boobie Trap,5,Nightlife, Dive Bars 
2,BROOKLYN,101 Brooklyn,3.5,Nightlife, Dance Clubs 
2,BROOKLYN,Friends and Lovers,5,Nightlife," Social Clubs, Lounges "
2,BROOKLYN,Luv Story Bar,5,Nightlife, Lounges 
2,BROOKLYN,Bembe,3,Nightlife," Dance Clubs, Gay Bars "
2,BROOKLYN,Bare Naked Bake Sale,4.5,Nightlife," Bars, American (New) "
2,BROOKLYN,RFTP,4.5,Nightlife, Cocktail Bars 
2,BROOKLYN,Xstasy Night Club,4.5,Nightlife, Lounges 
2,BROOKLYN,The CopperPot,4,Nightlife," Dance Clubs, Venues & Event Spaces "
2,BROOKLYN,The Armory,5,Nightlife," Seafood, Bars "
2,BROOKLYN,Sev Studio Lounge,5,Nightlife, Cocktail Bars 
2,BROOKLYN,B66 Club,4.5,Nightlife, Tiki Bars 
2,BROOKLYN,Saint Julivert,4.5,Nightlife," Arcades, Lounges, Virtual Reality Centers "
2,BROOKLYN,L’Wren,4.5,Nightlife, Dance Clubs 
2,BROOKLYN,Flatbush Zombie House,4.5,Nightlife, Music Venues 
2,BROOKLYN,YokeyPokey Virtual Reality Club,5,Nightlife," Bars, Sandwiches, Tapas/Small Plates "
2,BROOKLYN,The Rub,3,Nightlife," Lounges, Dance Clubs "
2,BROOKLYN,Depot 52,3.5,Nightlife," Music Venues, Bars "
2,BROOKLYN,Mekelburg’s Domino,4.5,Nightlife," Cocktail Bars, Lounges "
2,BROOKLYN,The Social Butterfly,4.5,Nightlife, Bars 
2,BROOKLYN,C’mon Everybody,5,Nightlife," Performing Arts, Bars "
2,BROOKLYN,Drink,4,Nightlife, Lounges 
2,BROOKLYN,Bar 718,4,Nightlife," Lounges, Cocktail Bars "
2,BROOKLYN,The Illuminati Ball,4.5,Nightlife, Bars 
2,BROOKLYN,Brooklyn Vibes Bar & Lounge,4.5,Nightlife," Sushi Bars, Lounges "
2,BROOKLYN,Rooftop 93,4,Nightlife," Pubs, Music Venues "
2,BROOKLYN,Our Wicked Lady,4.5,Nightlife," Caribbean, Modern European, Lounges "
2,BROOKLYN,Minami Lounge,4,Nightlife, Dive Bars 
2,BROOKLYN,Union Hall,5,Nightlife," Dance Clubs, Bars "
2,BROOKLYN,Dkalabash,3.5,Nightlife," Bars, Music Venues "
2,BROOKLYN,Boobie Trap,5,Nightlife, Dive Bars 
2,BROOKLYN,101 Brooklyn,3.5,Nightlife, Dance Clubs 
2,BROOKLYN,Friends and Lovers,5,Nightlife," Social Clubs, Lounges "
2,BROOKLYN,Luv Story Bar,5,Nightlife, Lounges 
2,BROOKLYN,Bembe,3,Nightlife," Dance Clubs, Gay Bars "
2,BROOKLYN,Bare Naked Bake Sale,4.5,Nightlife," Bars, American (New) "
2,BROOKLYN,RFTP,4.5,Nightlife, Cocktail Bars 
2,BROOKLYN,Xstasy Night Club,4.5,Nightlife, Lounges 
2,BROOKLYN,The CopperPot,4,Nightlife," Dance Clubs, Venues & Event Spaces "
2,BROOKLYN,The Armory,5,Nightlife," Seafood, Bars "
2,BROOKLYN,Sev Studio Lounge,5,Nightlife, Cocktail Bars 
2,BROOKLYN,B66 Club,4.5,Nightlife, Tiki Bars 
2,BROOKLYN,Saint Julivert,4.5,Nightlife," Arcades, Lounges, Virtual Reality Centers "
2,BROOKLYN,L’Wren,4.5,Nightlife, Dance Clubs 
2,BROOKLYN,Flatbush Zombie House,4.5,Nightlife, Music Venues 
2,BROOKLYN,YokeyPokey Virtual Reality Club,5,Nightlife," Bars, Sandwiches, Tapas/Small Plates "
2,BROOKLYN,The Rub,3,Nightlife," Lounges, Dance Clubs "
2,BROOKLYN,Depot 52,3.5,Nightlife," Music Venues, Bars "
2,BROOKLYN,Mekelburg’s Domino,4.5,Nightlife," Cocktail Bars, Lounges "
2,BROOKLYN,The Social Butterfly,4.5,Nightlife, Bars 
2,BROOKLYN,C’mon Everybody,5,Nightlife," Performing Arts, Bars "
2,BROOKLYN,Drink,4,Nightlife, Lounges 
2,BROOKLYN,Bar 718,4,Nightlife," Lounges, Cocktail Bars "
2,BROOKLYN,The Illuminati Ball,4.5,Nightlife, Bars 
2,BROOKLYN,Brooklyn Vibes Bar & Lounge,4.5,Nightlife," Sushi Bars, Lounges "
2,BROOKLYN,Rooftop 93,4,Nightlife," Pubs, Music Venues "
2,BROOKLYN,Our Wicked Lady,4.5,Nightlife," Caribbean, Modern European, Lounges "
2,BROOKLYN,Minami Lounge,4,Nightlife, Dive Bars 
2,BROOKLYN,Union Hall,5,Nightlife," Dance Clubs, Bars "
2,BROOKLYN,Dkalabash,3.5,Nightlife," Bars, Music Venues "
2,BROOKLYN,Boobie Trap,5,Nightlife, Dive Bars 
2,BROOKLYN,101 Brooklyn,3.5,Nightlife, Dance Clubs 
2,BROOKLYN,Friends and Lovers,5,Nightlife," Social Clubs, Lounges "
2,BROOKLYN,Luv Story Bar,5,Nightlife, Lounges 
2,BROOKLYN,Bembe,3,Nightlife," Dance Clubs, Gay Bars "
2,BROOKLYN,Bare Naked Bake Sale,4.5,Nightlife," Bars, American (New) "
2,BROOKLYN,RFTP,4.5,Nightlife, Cocktail Bars 
2,BROOKLYN,Xstasy Night Club,4.5,Nightlife, Lounges 
2,BROOKLYN,The CopperPot,4,Nightlife," Dance Clubs, Venues & Event Spaces "
2,BROOKLYN,The Armory,5,Nightlife," Seafood, Bars "
2,BROOKLYN,Sev Studio Lounge,5,Nightlife, Cocktail Bars 
2,BROOKLYN,B66 Club,4.5,Nightlife, Tiki Bars 
2,BROOKLYN,Saint Julivert,4.5,Nightlife," Arcades, Lounges, Virtual Reality Centers "
2,BROOKLYN,L’Wren,4.5,Nightlife, Dance Clubs 
2,BROOKLYN,Flatbush Zombie House,4.5,Nightlife, Music Venues 
2,BROOKLYN,YokeyPokey Virtual Reality Club,5,Nightlife," Bars, Sandwiches, Tapas/Small Plates "
2,BROOKLYN,The Rub,3,Nightlife," Lounges, Dance Clubs "
2,BROOKLYN,Depot 52,3.5,Nightlife," Music Venues, Bars "
2,BROOKLYN,Mekelburg’s Domino,4.5,Nightlife," Cocktail Bars, Lounges "
2,BROOKLYN,The Social Butterfly,4.5,Nightlife, Bars 
2,BROOKLYN,C’mon Everybody,5,Nightlife," Performing Arts, Bars "
2,BROOKLYN,Drink,4,Entertainment, Steakhouses 
2,BROOKLYN,Bar 718,4.5,Entertainment," Donuts, Coffee & Tea "
2,BROOKLYN,The Illuminati Ball,4.5,Entertainment, Landmarks & Historical Buildings 
2,BROOKLYN,Peter Luger,4.5,Entertainment, Pizza 
2,BROOKLYN,Dough,4,Entertainment," Pizza, Italian "
2,BROOKLYN,Brooklyn Bridge,4.5,Entertainment," Ice Cream & Frozen Yogurt, Coffee & Tea "
2,BROOKLYN,Juliana’s Pizza,4.5,Entertainment," American (New), Tapas/Small Plates "
2,BROOKLYN,L & B Spumoni Gardens,4,Entertainment, Pizza 
2,BROOKLYN,Ample Hills Creamery,4,Entertainment," Gluten-Free, Colombian "
2,BROOKLYN,Traif,4,Entertainment," Pizza, Italian "
2,BROOKLYN,Di Fara Pizza,4,Entertainment, Steakhouses 
2,BROOKLYN,Bogota Latin Bistro,4.5,Entertainment," Donuts, Coffee & Tea "
2,BROOKLYN,Roberta’s,4.5,Entertainment, Landmarks & Historical Buildings 
2,BROOKLYN,Peter Luger,4.5,Entertainment, Pizza 
2,BROOKLYN,Dough,4,Entertainment," Pizza, Italian "
2,BROOKLYN,Brooklyn Bridge,4.5,Entertainment," Ice Cream & Frozen Yogurt, Coffee & Tea "
2,BROOKLYN,Juliana’s Pizza,4.5,Entertainment," American (New), Tapas/Small Plates "
2,BROOKLYN,L & B Spumoni Gardens,4,Entertainment, Pizza 
2,BROOKLYN,Ample Hills Creamery,4,Entertainment," Gluten-Free, Colombian "
2,BROOKLYN,Traif,4,Entertainment," Pizza, Italian "
2,BROOKLYN,Di Fara Pizza,4,Entertainment, Steakhouses 
2,BROOKLYN,Bogota Latin Bistro,4.5,Entertainment," Donuts, Coffee & Tea "
2,BROOKLYN,Roberta’s,4.5,Entertainment, Landmarks & Historical Buildings 
2,BROOKLYN,Peter Luger,4.5,Entertainment, Pizza 
2,BROOKLYN,Dough,4,Entertainment," Pizza, Italian "
2,BROOKLYN,Brooklyn Bridge,4.5,Entertainment," Ice Cream & Frozen Yogurt, Coffee & Tea "
2,BROOKLYN,Juliana’s Pizza,4.5,Entertainment," American (New), Tapas/Small Plates "
2,BROOKLYN,L & B Spumoni Gardens,4,Entertainment, Pizza 
2,BROOKLYN,Ample Hills Creamery,4,Entertainment," Gluten-Free, Colombian "
2,BROOKLYN,Traif,4,Entertainment," Pizza, Italian "
2,BROOKLYN,Di Fara Pizza,4,Entertainment, Steakhouses 
2,BROOKLYN,Bogota Latin Bistro,4.5,Entertainment," Donuts, Coffee & Tea "
2,BROOKLYN,Roberta’s,4.5,Entertainment, Landmarks & Historical Buildings 
2,BROOKLYN,Peter Luger,4.5,Entertainment, Pizza 
2,BROOKLYN,Dough,4,Entertainment," Pizza, Italian "
2,BROOKLYN,Brooklyn Bridge,4.5,Entertainment," Ice Cream & Frozen Yogurt, Coffee & Tea "
2,BROOKLYN,Juliana’s Pizza,4.5,Entertainment," American (New), Tapas/Small Plates "
2,BROOKLYN,L & B Spumoni Gardens,4,Entertainment, Pizza 
2,BROOKLYN,Ample Hills Creamery,4,Entertainment," Gluten-Free, Colombian "
2,BROOKLYN,Traif,4,Entertainment," Pizza, Italian "
2,BROOKLYN,Di Fara Pizza,4,Entertainment, Steakhouses 
2,BROOKLYN,Bogota Latin Bistro,4.5,Entertainment," Donuts, Coffee & Tea "
2,BROOKLYN,Roberta’s,4.5,Entertainment, Landmarks & Historical Buildings 
2,BROOKLYN,Peter Luger,4.5,Entertainment, Pizza 
2,BROOKLYN,Dough,4,Entertainment," Pizza, Italian "
2,BROOKLYN,Brooklyn Bridge,4.5,Entertainment," Ice Cream & Frozen Yogurt, Coffee & Tea "
2,BROOKLYN,Juliana’s Pizza,4.5,Entertainment," American (New), Tapas/Small Plates "
2,BROOKLYN,L & B Spumoni Gardens,4,Entertainment, Pizza 
2,BROOKLYN,Ample Hills Creamery,4,Entertainment," Gluten-Free, Colombian "
2,BROOKLYN,Traif,4,Entertainment," Pizza, Italian "
2,BROOKLYN,Di Fara Pizza,4,Entertainment, Steakhouses 
2,BROOKLYN,Bogota Latin Bistro,4.5,Entertainment," Donuts, Coffee & Tea "
2,BROOKLYN,Roberta’s,4.5,Entertainment, Landmarks & Historical Buildings 
2,BROOKLYN,Peter Luger,4.5,Entertainment, Pizza 
2,BROOKLYN,Dough,4,Entertainment," Pizza, Italian "
2,BROOKLYN,Brooklyn Bridge,4.5,Entertainment," Ice Cream & Frozen Yogurt, Coffee & Tea "
2,BROOKLYN,Juliana’s Pizza,4.5,Entertainment," American (New), Tapas/Small Plates "
2,BROOKLYN,L & B Spumoni Gardens,4,Entertainment, Pizza 
2,BROOKLYN,Ample Hills Creamery,4,Entertainment," Gluten-Free, Colombian "
2,BROOKLYN,Traif,4,Entertainment," Pizza, Italian "
2,BROOKLYN,Di Fara Pizza,4,Entertainment, Steakhouses 
2,BROOKLYN,Bogota Latin Bistro,4.5,Entertainment," Donuts, Coffee & Tea "
2,BROOKLYN,Roberta’s,4.5,Entertainment, Landmarks & Historical Buildings 
2,BROOKLYN,Peter Luger,4.5,Entertainment, Pizza 
2,BROOKLYN,Dough,4,Entertainment," Pizza, Italian "
2,BROOKLYN,Brooklyn Bridge,4.5,Entertainment," Ice Cream & Frozen Yogurt, Coffee & Tea "
2,BROOKLYN,Juliana’s Pizza,4.5,Entertainment," American (New), Tapas/Small Plates "
2,BROOKLYN,L & B Spumoni Gardens,4,Entertainment, Pizza 
3,BROOKLYN,Ample Hills Creamery,4,Entertainment," Gluten-Free, Colombian "
3,BROOKLYN,Traif,4,Entertainment," Pizza, Italian "
3,BROOKLYN,Di Fara Pizza,4,Entertainment, Steakhouses 
3,BROOKLYN,Bogota Latin Bistro,4.5,Entertainment," Donuts, Coffee & Tea "
3,BROOKLYN,Roberta’s,4.5,Entertainment, Landmarks & Historical Buildings 
3,BROOKLYN,Peter Luger,4.5,Entertainment, Pizza 
3,BROOKLYN,Dough,4,Entertainment," Pizza, Italian "
3,BROOKLYN,Brooklyn Bridge,4.5,Entertainment," Ice Cream & Frozen Yogurt, Coffee & Tea "
3,BROOKLYN,Juliana’s Pizza,4.5,Entertainment," American (New), Tapas/Small Plates "
3,BROOKLYN,L & B Spumoni Gardens,4,Entertainment, Pizza 
3,BROOKLYN,Ample Hills Creamery,4,Entertainment," Gluten-Free, Colombian "
3,BROOKLYN,Traif,4,Entertainment," Pizza, Italian "
3,MANHATTAN,Casa Della Mozzarella Italian Deli,4,restaurants," Cocktail Bars, American (New), Speakeasies "
3,MANHATTAN,La Masa,4,restaurants," Seafood, Burgers, American (New) "
3,MANHATTAN,Tanner Smiths,4.5,restaurants," French, Wine Bars "
3,MANHATTAN,Burger & Lobster,3.5,restaurants," Grocery, Italian, Meat Shops "
3,MANHATTAN,Amélie,4,restaurants," Comfort Food, Southern, American (Traditional) "
3,MANHATTAN,Eataly Downtown,4.5,restaurants, Ramen 
3,MANHATTAN,Jacob’s Pickles,4,restaurants," Thai, Malaysian, Vietnamese "
3,MANHATTAN,Teppen Ramen,4,restaurants," American (New), Cocktail Bars "
3,MANHATTAN,LoveMama,4,restaurants," Bars, American (New) "
3,MANHATTAN,Bea,4,restaurants," American (New), Breakfast & Brunch, Cocktail Bars "
3,MANHATTAN,District Social,4.5,restaurants, Italian 
3,MANHATTAN,The Smith,4,restaurants," Brazilian, Latin American, Portuguese "
3,MANHATTAN,Angeletto Restaurant,4,restaurants, Italian 
3,MANHATTAN,Ipanema Restaurant,4,restaurants," Sandwiches, French "
3,MANHATTAN,Grazie,4.5,restaurants," Cocktail Bars, American (New), Breakfast & Brunch "
3,MANHATTAN,Raclette,4.5,restaurants," Seafood, Wine Bars, Beer Bar "
3,MANHATTAN,Dutch Freds,4,restaurants, Taiwanese 
3,MANHATTAN,Upstate,4,restaurants," Mediterranean, Cafes, Breakfast & Brunch "
3,MANHATTAN,886,4,restaurants," American (New), Gluten-Free, Breakfast & Brunch "
3,MANHATTAN,Rustic Table,4.5,restaurants," Thai, Asian Fusion, Vegetarian "
3,MANHATTAN,Friedman’s,4,restaurants," French, Salad, Breakfast & Brunch "
3,MANHATTAN,Thai Villa,4,restaurants," Seafood, Burgers "
3,MANHATTAN,Le Parisien,4,restaurants, Italian 
3,MANHATTAN,Burger & Lobster,4.5,restaurants, French 
3,MANHATTAN,Trattoria Trecolori,4.5,restaurants, American (New) 
3,MANHATTAN,La Sirene,4,restaurants," Italian, Venues & Event Spaces, Seafood "
3,MANHATTAN,Midwinter Kitchen,4,restaurants, Thai 
3,MANHATTAN,Carmine’s Italian Restaurant - Times Square,4.5,restaurants," Thai, Asian Fusion "
3,MANHATTAN,Topaz Noodle Bar,4,restaurants," American (Traditional), Cocktail Bars "
3,MANHATTAN,Up Thai,4,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
3,MANHATTAN,Park Avenue Tavern,4,restaurants," Cocktail Bars, American (New), Speakeasies "
3,MANHATTAN,Sweet Chick,4,restaurants," Seafood, Burgers, American (New) "
3,MANHATTAN,Tanner Smiths,4.5,restaurants," French, Wine Bars "
3,MANHATTAN,Burger & Lobster,3.5,restaurants," Grocery, Italian, Meat Shops "
3,MANHATTAN,Amélie,4,restaurants," Comfort Food, Southern, American (Traditional) "
3,MANHATTAN,Eataly Downtown,4.5,restaurants, Ramen 
3,MANHATTAN,Jacob’s Pickles,4,restaurants," Thai, Malaysian, Vietnamese "
3,MANHATTAN,Teppen Ramen,4,restaurants," American (New), Cocktail Bars "
3,MANHATTAN,LoveMama,4,restaurants," Bars, American (New) "
3,MANHATTAN,Bea,4,restaurants," American (New), Breakfast & Brunch, Cocktail Bars "
3,MANHATTAN,District Social,4.5,restaurants, Italian 
3,MANHATTAN,The Smith,4,restaurants," Brazilian, Latin American, Portuguese "
3,MANHATTAN,Angeletto Restaurant,4,restaurants, Italian 
3,MANHATTAN,Ipanema Restaurant,4,restaurants," Sandwiches, French "
3,MANHATTAN,Grazie,4.5,restaurants," Cocktail Bars, American (New), Breakfast & Brunch "
3,MANHATTAN,Raclette,4.5,restaurants," Seafood, Wine Bars, Beer Bar "
3,MANHATTAN,Dutch Freds,4,restaurants, Taiwanese 
3,MANHATTAN,Upstate,4,restaurants," Mediterranean, Cafes, Breakfast & Brunch "
3,MANHATTAN,886,4,restaurants," American (New), Gluten-Free, Breakfast & Brunch "
3,MANHATTAN,Rustic Table,4.5,restaurants," Thai, Asian Fusion, Vegetarian "
3,MANHATTAN,Friedman’s,4,restaurants," French, Salad, Breakfast & Brunch "
3,MANHATTAN,Thai Villa,4,restaurants," Seafood, Burgers "
3,MANHATTAN,Le Parisien,4,restaurants, Italian 
3,MANHATTAN,Burger & Lobster,4.5,restaurants, French 
3,MANHATTAN,Trattoria Trecolori,4.5,restaurants, American (New) 
3,MANHATTAN,La Sirene,4,restaurants," Italian, Venues & Event Spaces, Seafood "
3,MANHATTAN,Midwinter Kitchen,4,restaurants, Thai 
3,MANHATTAN,Carmine’s Italian Restaurant - Times Square,4.5,restaurants," Thai, Asian Fusion "
3,MANHATTAN,Topaz Noodle Bar,4,restaurants," American (Traditional), Cocktail Bars "
3,MANHATTAN,Up Thai,4,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
3,MANHATTAN,Park Avenue Tavern,4,restaurants," Cocktail Bars, American (New), Speakeasies "
3,MANHATTAN,Sweet Chick,4,restaurants," Seafood, Burgers, American (New) "
3,MANHATTAN,Tanner Smiths,4.5,restaurants," French, Wine Bars "
3,MANHATTAN,Burger & Lobster,3.5,restaurants," Grocery, Italian, Meat Shops "
3,MANHATTAN,Amélie,4,restaurants," Comfort Food, Southern, American (Traditional) "
3,MANHATTAN,Eataly Downtown,4.5,restaurants, Ramen 
3,MANHATTAN,Jacob’s Pickles,4,restaurants," Thai, Malaysian, Vietnamese "
3,MANHATTAN,Teppen Ramen,4,restaurants," American (New), Cocktail Bars "
3,MANHATTAN,LoveMama,4,restaurants," Bars, American (New) "
3,MANHATTAN,Bea,4,restaurants," American (New), Breakfast & Brunch, Cocktail Bars "
3,MANHATTAN,District Social,4.5,restaurants, Italian 
3,MANHATTAN,The Smith,4,restaurants," Brazilian, Latin American, Portuguese "
3,MANHATTAN,Angeletto Restaurant,4,restaurants, Italian 
3,MANHATTAN,Ipanema Restaurant,4,restaurants," Sandwiches, French "
3,MANHATTAN,Grazie,4.5,restaurants," Cocktail Bars, American (New), Breakfast & Brunch "
3,MANHATTAN,Raclette,4.5,restaurants," Seafood, Wine Bars, Beer Bar "
3,MANHATTAN,Dutch Freds,4,restaurants, Taiwanese 
3,MANHATTAN,Upstate,4,restaurants," Mediterranean, Cafes, Breakfast & Brunch "
3,MANHATTAN,886,4,restaurants," American (New), Gluten-Free, Breakfast & Brunch "
3,MANHATTAN,Rustic Table,4.5,restaurants," Thai, Asian Fusion, Vegetarian "
3,MANHATTAN,Friedman’s,4,restaurants," French, Salad, Breakfast & Brunch "
3,MANHATTAN,Thai Villa,4,restaurants," Seafood, Burgers "
3,MANHATTAN,Le Parisien,4,restaurants, Italian 
3,MANHATTAN,Burger & Lobster,4.5,restaurants, French 
3,MANHATTAN,Trattoria Trecolori,4.5,restaurants, American (New) 
3,MANHATTAN,La Sirene,4,restaurants," Italian, Venues & Event Spaces, Seafood "
3,MANHATTAN,Midwinter Kitchen,4,restaurants, Thai 
3,MANHATTAN,Carmine’s Italian Restaurant - Times Square,4.5,restaurants," Thai, Asian Fusion "
3,MANHATTAN,Topaz Noodle Bar,4,restaurants," American (Traditional), Cocktail Bars "
3,MANHATTAN,Up Thai,4,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
3,MANHATTAN,Park Avenue Tavern,4,restaurants," Cocktail Bars, American (New), Speakeasies "
3,MANHATTAN,Sweet Chick,4,restaurants," Seafood, Burgers, American (New) "
3,MANHATTAN,Tanner Smiths,4.5,restaurants," French, Wine Bars "
3,MANHATTAN,Burger & Lobster,3.5,restaurants," Grocery, Italian, Meat Shops "
3,MANHATTAN,Amélie,4,restaurants," Comfort Food, Southern, American (Traditional) "
3,MANHATTAN,Eataly Downtown,4.5,restaurants, Ramen 
3,MANHATTAN,Jacob’s Pickles,4,restaurants," Thai, Malaysian, Vietnamese "
3,MANHATTAN,Teppen Ramen,4,restaurants," American (New), Cocktail Bars "
3,MANHATTAN,LoveMama,4,restaurants," Bars, American (New) "
3,MANHATTAN,Bea,4,restaurants," American (New), Breakfast & Brunch, Cocktail Bars "
3,MANHATTAN,District Social,4.5,restaurants, Italian 
3,MANHATTAN,The Smith,4,restaurants," Brazilian, Latin American, Portuguese "
3,MANHATTAN,Angeletto Restaurant,4,restaurants, Italian 
3,MANHATTAN,Ipanema Restaurant,4,restaurants," Sandwiches, French "
3,MANHATTAN,Grazie,4.5,restaurants," Cocktail Bars, American (New), Breakfast & Brunch "
3,MANHATTAN,Raclette,4.5,restaurants," Seafood, Wine Bars, Beer Bar "
3,MANHATTAN,Dutch Freds,4,restaurants, Taiwanese 
3,MANHATTAN,Upstate,4,restaurants," Mediterranean, Cafes, Breakfast & Brunch "
3,MANHATTAN,886,4,restaurants," American (New), Gluten-Free, Breakfast & Brunch "
3,MANHATTAN,Rustic Table,4.5,restaurants," Thai, Asian Fusion, Vegetarian "
3,MANHATTAN,Friedman’s,4,restaurants," French, Salad, Breakfast & Brunch "
3,MANHATTAN,Thai Villa,4,restaurants," Seafood, Burgers "
3,MANHATTAN,Le Parisien,4,restaurants, Italian 
3,MANHATTAN,Burger & Lobster,4.5,restaurants, French 
3,MANHATTAN,Trattoria Trecolori,4.5,restaurants, American (New) 
3,MANHATTAN,La Sirene,4,restaurants," Italian, Venues & Event Spaces, Seafood "
3,MANHATTAN,Midwinter Kitchen,4,restaurants, Thai 
3,MANHATTAN,Carmine’s Italian Restaurant - Times Square,4.5,restaurants," Thai, Asian Fusion "
3,MANHATTAN,Topaz Noodle Bar,4,restaurants," American (Traditional), Cocktail Bars "
3,MANHATTAN,Up Thai,4,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
3,MANHATTAN,Park Avenue Tavern,4,restaurants," Cocktail Bars, American (New), Speakeasies "
3,MANHATTAN,Sweet Chick,4,restaurants," Seafood, Burgers, American (New) "
3,MANHATTAN,Tanner Smiths,4.5,restaurants," French, Wine Bars "
3,MANHATTAN,Burger & Lobster,3.5,restaurants," Grocery, Italian, Meat Shops "
3,MANHATTAN,Amélie,4,restaurants," Comfort Food, Southern, American (Traditional) "
3,MANHATTAN,Eataly Downtown,4.5,restaurants, Ramen 
3,MANHATTAN,Jacob’s Pickles,4,restaurants," Thai, Malaysian, Vietnamese "
3,MANHATTAN,Teppen Ramen,4,restaurants," American (New), Cocktail Bars "
3,MANHATTAN,LoveMama,4,restaurants," Bars, American (New) "
3,MANHATTAN,Bea,4,restaurants," American (New), Breakfast & Brunch, Cocktail Bars "
3,MANHATTAN,District Social,4.5,restaurants, Italian 
3,MANHATTAN,The Smith,4,restaurants," Brazilian, Latin American, Portuguese "
3,MANHATTAN,Angeletto Restaurant,4,restaurants, Italian 
3,MANHATTAN,Ipanema Restaurant,4,restaurants," Sandwiches, French "
3,MANHATTAN,Grazie,4.5,restaurants," Cocktail Bars, American (New), Breakfast & Brunch "
3,MANHATTAN,Raclette,4.5,restaurants," Seafood, Wine Bars, Beer Bar "
3,MANHATTAN,Dutch Freds,4,restaurants, Taiwanese 
3,MANHATTAN,Upstate,4,restaurants," Mediterranean, Cafes, Breakfast & Brunch "
3,MANHATTAN,886,4,restaurants," American (New), Gluten-Free, Breakfast & Brunch "
3,MANHATTAN,Rustic Table,4.5,restaurants," Thai, Asian Fusion, Vegetarian "
3,MANHATTAN,Friedman’s,4,restaurants," French, Salad, Breakfast & Brunch "
3,MANHATTAN,Thai Villa,4,restaurants," Seafood, Burgers "
3,MANHATTAN,Le Parisien,4,restaurants, Italian 
3,MANHATTAN,Burger & Lobster,4.5,restaurants, French 
3,MANHATTAN,Trattoria Trecolori,4.5,restaurants, American (New) 
3,MANHATTAN,La Sirene,4,restaurants," Italian, Venues & Event Spaces, Seafood "
3,MANHATTAN,Midwinter Kitchen,4,restaurants, Thai 
3,MANHATTAN,Carmine’s Italian Restaurant - Times Square,4.5,restaurants," Thai, Asian Fusion "
3,MANHATTAN,Topaz Noodle Bar,4,restaurants," American (Traditional), Cocktail Bars "
3,MANHATTAN,Up Thai,4,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
3,MANHATTAN,Park Avenue Tavern,4,restaurants," Cocktail Bars, American (New), Speakeasies "
3,MANHATTAN,Sweet Chick,4,restaurants," Seafood, Burgers, American (New) "
3,MANHATTAN,Tanner Smiths,4.5,restaurants," French, Wine Bars "
3,MANHATTAN,Burger & Lobster,3.5,restaurants," Grocery, Italian, Meat Shops "
3,MANHATTAN,Amélie,4,restaurants," Comfort Food, Southern, American (Traditional) "
3,MANHATTAN,Eataly Downtown,4.5,restaurants, Ramen 
3,MANHATTAN,Jacob’s Pickles,4,restaurants," Thai, Malaysian, Vietnamese "
3,MANHATTAN,Teppen Ramen,4,restaurants," American (New), Cocktail Bars "
3,MANHATTAN,LoveMama,4,restaurants," Bars, American (New) "
3,MANHATTAN,Bea,4,restaurants," American (New), Breakfast & Brunch, Cocktail Bars "
3,MANHATTAN,District Social,4.5,restaurants, Italian 
3,MANHATTAN,The Smith,4,restaurants," Brazilian, Latin American, Portuguese "
3,MANHATTAN,Angeletto Restaurant,4,restaurants, Italian 
3,MANHATTAN,Ipanema Restaurant,4,restaurants," Sandwiches, French "
3,MANHATTAN,Grazie,4.5,restaurants," Cocktail Bars, American (New), Breakfast & Brunch "
3,MANHATTAN,Raclette,4.5,restaurants," Seafood, Wine Bars, Beer Bar "
3,MANHATTAN,Dutch Freds,4,restaurants, Taiwanese 
3,MANHATTAN,Upstate,4,restaurants," Mediterranean, Cafes, Breakfast & Brunch "
